date,symbol,ipo_price,open_price,pm,minutes,pem,shares,outstanding,leading_underwriter,exchange,sector,industry
20171005,RYTM,17.00,23.21,27.82,6,27.82,7050000,26073984,morgan stanley,NASDAQ,,Health Care
20171006,SWCH,17.00,21.70,24.90,4,24.90,31250000,31250000,goldman sachs,NYSE,,Technology
20171012,KIDS,13.00,18.00,20.00,0,20.77,4000000,12044435,piper jaffray,NASDAQ,,Health Care
20171013,OPTN,16.00,20.00,20.95,0,20.95,7500000,36636273,jefferies,NASDAQ,,Health Care
20171012,CARG,16.00,29.00,30.19,8,30.19,9400000,77145294,goldman sachs,NASDAQ,,Technology
20171012,HAIR,7.00,8.55,11.96,9,11.96,3575000,28581033,national,NASDAQ,,Health Care
20171019,RMBL,5.50,5.50,5.50,0,5.50,2910000,11928541,maxim,NASDAQ,,Technology
20171018,QD,24.00,34.35,35.45,1,35.45,37500000,37500000,credit suisse,NYSE,,Finance
20171020,LYL,6.00,7.39,9.45,6,9.90,1421394,11666667,network 1,NASDAQ,,Finance
20171019,MDB,24.00,33.00,34.00,0,34.00,8000000,8068199,goldman sachs,NASDAQ,,Technology
20171020,REDU,14.50,16.00,16.99,0,17.00,11000000,11000000,credit suisse,NASDAQ,,Consumer Services
20171025,ABLX,17.50,17.85,18.90,7,18.90,11430000,N/A,jefferies,NASDAQ,,Health Care
20171023,FAT,12.00,12.80,13.99,0,13.99,2000000,10000000,tripoint global equities,NASDAQ,,Consumer Services
20171026,CMSSU,10.00,10.01,10.03,0,10.03,18000000,22975000,earlybird,NASDAQ,,Finance
20171026,EYE,22.00,28.75,29.10,2,29.10,15800000,72283832,goldman sachs,NASDAQ,,Health Care
20171027,FSCT,22.00,26.25,27.00,1,27.00,5280000,37013806,morgan stanley,NASDAQ,,Technology
20171025,HYACU,10.00,10.07,10.07,0,10.07,30000000,37500000,cantor fitzgerald,NASDAQ,,Finance
20171027,MBIN,16.00,17.00,17.29,2,17.29,6250000,27747667,sandler o'neill,NASDAQ,,Finance
20171026,BPMP,18.00,16.85,16.98,3,17.17,42500000,52375535,goldman sachs,NYSE,,Energy
20171027,NEXA,16.00,16.50,16.50,0,16.61,31000000,133320513,credit suisse,NYSE,,Basic Industries
20171103,ACMR,5.60,8.17,8.48,0,8.48,2000000,12702546,roth,NASDAQ,,Technology
20171102,ALNA,14.00,12.00,12.40,0,12.40,5333333,20621848,credit suisse,NASDAQ,,Health Care
20171102,FNKO,12.00,8.00,8.24,1,8.34,10416666,23337705,goldman sachs,NASDAQ,,Consumer Non-Durables
20171103,HX,10.00,15.00,17.00,1,17.00,5000000,8888888,network 1,NASDAQ,,Finance
20171103,STNLU,10.00,10.14,10.14,0,10.14,30000000,37500000,credit suisse,NASDAQ,,Finance
20120427,AQ,6.00,6.00,6.25,1,6.25,5555556,5555556,oppenheimer,NYSE,,Technology
20171102,AQUA,18.00,19.10,19.60,5,19.60,27777777,113282257,credit suisse,NYSE,,Technology
20171101,LOMA,19.00,21.65,21.85,9,21.98,46000000,119205298,morgan stanley,NYSE,,Capital Goods
20171109,APLS,14.00,14.50,14.90,1,14.90,10714000,49256937,citigroup,NASDAQ,,Health Care
20171108,CBTX,26.00,28.00,28.38,1,29.62,2400000,24463072,keefe bruyette and woods,NASDAQ,,Finance
20171108,IFRX,15.00,15.19,15.48,1,15.48,6667000,23410972,jp morgan,NASDAQ,,
20171108,FEDU,10.00,10.20,10.73,3,10.73,10100000,10100000,morgan stanley,NYSE,,Consumer Services
20171108,MCB,35.00,38.95,38.98,0,38.98,3100000,7733012,jp morgan,NYSE,,Finance
20171109,SOGO,13.00,13.00,14.27,10,14.70,45000000,45000000,credit suisse,NYSE,,Technology
20171110,BAND,20.00,21.06,22.00,3,22.00,4000000,4034840,morgan stanley,NASDAQ,,Technology
20171110,ERYP,23.26,26.68,27.82,1,27.82,4686106,17118481,jefferies,NASDAQ,,Health Care
20171110,PPDF,17.50,13.30,14.63,5,14.63,17000000,17000000,credit suisse,NYSE,,Finance
20120301,ARCT,6.00,6.00,10.00,8,10.00,6600000,166702000,ladenburg thalmann,NASDAQ,,
20171117,BXG,14.00,12.55,13.13,3,13.13,6498648,74734455,credit suisse,NYSE,,Finance
20170918,AMRH,6.51,6.51,6.51,0,6.51,1811594,17667843,northland,NASDAQ,,Technology
20171116,ASNS,10.00,13.00,14.19,7,14.19,4000000,13694383,piper jaffray,NASDAQ,,Health Care
20171116,JT,8.00,8.25,8.43,0,8.43,22500000,22500000,morgan stanley,NYSE,,Technology
20171115,SEND,16.00,18.55,19.21,7,19.21,8200000,40791661,morgan stanley,NYSE,,Technology
20171117,SFIX,15.00,16.90,18.53,3,18.53,8000000,8000000,goldman sachs,NASDAQ,,Consumer Services
20171120,BRPAU,10.00,10.01,10.03,0,10.03,6000000,7870000,earlybird,NASDAQ,,Finance
20171117,SBT,12.00,12.35,12.46,8,12.46,15000000,52963308,sandler o'neill,NASDAQ,,Finance
20171117,SCPH,14.00,14.25,14.93,7,14.94,6400000,17610151,jefferies,NASDAQ,,Health Care
20171117,SAIL,12.00,14.90,15.00,0,15.00,20000000,85554305,jefferies,NYSE,,Technology
20171117,LEVB,6.00,5.16,5.88,3,5.88,2000000,7492261,joseph gunnar,AMEX,,Consumer Non-Durables
20171130,BOXL,7.00,9.17,9.17,0,9.17,1000000,9465410,axiom capital management,NASDAQ,,Miscellaneous
20171215,CASA,13.00,13.50,13.65,1,13.90,6000000,80097475,morgan stanley,NASDAQ,,Technology
20180102,CUE,7.50,11.99,12.47,1,12.47,8820710,16640590,feltl,NASDAQ,,Health Care
20180102,DNLI,7.50,16.00,16.28,9,16.46,8820710,16640590,goldman sachs,NASDAQ,,Health Care
20171220,DOGZ,5.00,5.80,6.40,7,6.40,11000000,16931000,spartan,NASDAQ,,Consumer Durables
20171222,ICLK,8.00,8.50,10.60,6,10.60,3750000,3750000,credit suisse,NASDAQ,,Technology
20180112,ILPT,24.00,23.70,23.94,9,23.94,20000000,65000000,rbc,NASDAQ,,Consumer Services
20171208,LBC,10.75,11.75,11.90,1,11.90,12150000,54150000,sandler o'neill,NASDAQ,,Finance
20171221,LX,9.00,11.80,14.88,4,14.88,12000000,12000000,bofa merrill lynch,NASDAQ,,Finance
20171207,ODT,24.00,23.00,24.45,7,24.45,6250000,26890356,goldman sachs,NASDAQ,,Health Care
20171207,QTRX,15.00,16.25,16.85,4,16.85,4275200,21179560,jp morgan,NASDAQ,,Capital Goods
20171129,RETO,5.00,8.30,9.46,9,9.46,2800000,22340000,viewtrade,NASDAQ,,Capital Goods
20180119,ADT,14.00,12.65,12.97,2,12.97,105000000,748949378,goldman sachs,NYSE,,
20171207,CURO,14.00,14.80,14.83,0,14.99,6666667,44561419,credit suisse,NYSE,,Finance
20180112,LBRT,17.00,21.20,21.50,0,21.80,12731092,68975123,goldman sachs,NYSE,,Energy
20180119,COLD,16.00,17.50,17.65,0,17.65,45300000,138037685,bofa merrill lynch,NYSE,,Consumer Services
20180119,NINE,23.00,24.00,24.50,10,24.69,7000000,23184379,goldman sachs,NYSE,,Energy
20180126,TORC,15.00,18.62,20.50,1,20.50,5666667,27196315,bofa merrill lynch,NASDAQ,,
20180126,ARMO,17.00,28.00,31.04,3,31.04,7529412,29275698,jefferies,NASDAQ,,Health Care
20180125,EYEN,10.00,10.00,10.74,2,10.74,2730000,9936771,roth,NASDAQ,,Health Care
20180125,MNLO,17.00,20.50,22.60,10,24.64,7000000,21927998,jefferies,NASDAQ,,Health Care
20180126,SLDB,16.00,25.50,27.79,9,29.25,7812500,33338522,goldman sachs,NASDAQ,,Health Care
20180126,AGS,16.00,17.00,17.51,9,17.75,10250000,33628788,credit suisse,NYSE,,Consumer Durables
20180125,GTES,19.00,19.05,19.35,3,19.41,38500000,283974605,morgan stanley,NYSE,,Technology
20180124,PAGS,21.50,28.20,29.25,9,29.25,105385555,107311376,goldman sachs,NYSE,,Technology
20180201,VICI,20.00,21.08,21.20,0,21.20,60500000,360778938,goldman sachs,NYSE,,
20180201,SLGL,12.00,15.33,16.48,1,16.48,6250000,17985069,jefferies,NASDAQ,,Health Care
20180209,CDLX,13.00,12.10,12.57,7,12.57,5400000,19519619,bofa merrill lynch,NASDAQ,,
20180208,EOLS,12.00,11.50,11.86,-4,11.86,5000000,23592875,cantor fitzgerald,NASDAQ,,
20180201,IPIC,18.50,17.00,17.00,0,17.00,818429,1248159,roth,NASDAQ,,Consumer Services
20180201,OSS,5.00,5.55,6.00,0,6.00,3800000,12343948,roth,NASDAQ,,Technology
20180205,SSLJ,5.00,5.00,5.00,0,5.00,4000000,8361360,boustead,NASDAQ,,Finance
20180208,VCTR,13.00,12.02,12.34,5,12.34,11700000,11700000,morgan stanley,NASDAQ,,
20180201,CAAP,17.00,17.00,17.99,0,17.99,28571429,160022262,oppenheimer,NYSE,,Transportation
20180202,CEPU,16.50,16.50,16.70,1,16.70,20000000,N/A,bofa merrill lynch,NYSE,,Public Utilities
20180202,FTSI,18.00,19.00,19.20,0,19.80,19500000,106349564,credit suisse,NYSE,,Energy
20180208,HMI,11.00,12.00,12.00,0,12.00,10000000,10000000,credit suisse,NYSE,,
20180201,HUD,19.00,17.95,17.95,0,17.95,39417765,39417765,credit suisse,NYSE,,Consumer Services
20180209,QES,10.00,9.00,9.24,0,9.24,9259259,33040009,bofa merrill lynch,NYSE,,
20180208,WHD,19.00,20.28,21.10,5,21.10,23000000,23000000,credit suisse,NYSE,,
20180214,BFRA,9.88,13.00,14.03,1,14.03,1215000,1215000,the benchmark,NASDAQ,,Health Care
20180214,MOTS,5.00,5.00,5.28,0,5.28,3500000,15572972,piper jaffray,NASDAQ,,Health Care
20180216,FAMI,4.00,4.40,4.84,0,5.70,1680000,11680000,viewtrade,NASDAQ,,Consumer Non-Durables
20180308,BTAI,11.00,11.02,11.94,8,11.94,5454545,15645545,barclays,NASDAQ,,
20180316,AIHS,4.00,5.51,5.95,9,5.95,3000000,25500000,viewtrade,NASDAQ,,Finance
20180314,BWB,11.75,12.66,12.85,5,12.85,6700000,29054374,sandler o'neill,NASDAQ,,Finance
20180316,ZS,16.00,27.50,28.02,0,28.02,12000000,117331507,goldman sachs,NASDAQ,,Technology
20180315,RCUS,15.00,20.00,21.39,10,21.69,8000000,42550472,goldman sachs,NYSE,,Health Care
20180320,DNJR,4.00,5.20,5.60,0,5.60,1550000,14550000,viewtrade,NASDAQ,,
20180323,DBX,21.00,29.00,31.49,9,31.60,36000000,52579153,goldman sachs,NASDAQ,,Technology
20180328,OPBK,11.00,11.75,12.00,0,12.00,2000000,15190527,keefe bruyette and woods,NASDAQ,,
20180323,STG,11.50,13.10,14.08,3,14.08,13000000,45459575,credit suisse,NYSE,,Consumer Services
20180328,BILI,11.50,9.80,10.60,10,10.61,42000000,42000000,morgan stanley,NASDAQ,,Technology
20180328,FIXX,16.00,23.00,24.40,1,24.40,9000000,36080819,bofa merrill lynch,NASDAQ,,Health Care
20180329,GNPX,5.00,4.69,5.25,10,5.50,1280000,13035004,network 1,NASDAQ,,Health Care
20180329,IQ,18.00,18.20,18.52,1,18.52,125000000,125000000,credit suisse,NASDAQ,,Consumer Services
20180329,UMRX,12.00,11.75,12.00,0,12.00,5770000,29617718,morgan stanley,NASDAQ,,Health Care
20180327,GHG,14.00,14.40,14.70,0,14.70,10200000,10200000,morgan stanley,NYSE,,Consumer Services
20180403,SPOT,165.90,165.90,169.00,2,169.00,55731480,N/A,,NYSE,,
20180412,ZUO,14.00,20.00,21.00,4,21.00,11000000,11000000,goldman sachs,NYSE,,Technology
20150730,EACQU,10.00,10.00,10.02,2,10.02,18000000,22500000,citigroup,NASDAQ,,
20140717,TRTLU,10.00,10.00,10.04,3,10.04,18500000,23125000,deutsche bank,NASDAQ,,
20131016,LEAF,17.00,19.10,19.27,0,19.27,21045148,111631667,credit suisse,NYSE,,
20120503,EVER,10.00,10.40,10.50,8,10.58,19220000,113179343,goldman sachs,NASDAQ,,
20120224,BV,12.00,16.00,16.55,0,16.70,9484296,56856168,credit suisse,NYSE,,
20100805,AMBO,10.00,10.00,12.60,0,12.60,10677207,21354414,jp morgan,AMEX,,
20161011,AHPAU,10.00,9.82,9.89,0,9.90,30000000,37500000,credit suisse,NASDAQ,,
20160303,JSYNU,10.00,9.95,10.00,0,10.00,3900000,5169500,maxim,NASDAQ,,
20150911,EAGLU,10.00,10.01,10.02,4,10.02,48000000,60000000,bofa merrill lynch,NASDAQ,,
20110325,PACQU,10.00,10.00,10.05,1,10.05,3600000,4824000,chardan,NASDAQ,,
20101007,STND,10.00,11.00,11.50,0,11.50,3450000,N/A,stifel nicolaus weisel,NASDAQ,,
20170407,FMCIU,10.00,10.00,10.02,1,10.02,15000000,19455000,earlybird,NASDAQ,,
20180821,BNGOU,6.13,6.00,6.00,0,6.00,3360000,9491432,roth,NASDAQ,,
20180821,TZACU,10.00,10.01,10.12,0,10.12,5500000,7198750,maxim,NASDAQ,,
20180817,SFET,14.35,12.00,12.00,0,12.00,510438,1365375,chardan,NASDAQ,,
20180816,TKKSU,10.00,10.08,10.08,0,10.08,22000000,27700000,earlybird,NASDAQ,,
20180814,ARDS,13.00,13.02,13.85,5,13.85,2000000,7890292,cantor fitzgerald,NASDAQ,,
20180810,MESA,12.00,12.00,12.00,0,12.00,9630000,34131142,bofa merrill lynch,NASDAQ,,
20180809,VCNX,12.00,12.00,12.00,0,12.00,3333334,11475049,oppenheimer,NASDAQ,,
20180803,ARLO,16.00,18.50,20.35,10,20.35,10215000,72715000,bofa merrill lynch,NYSE,,
20180802,CWK,17.00,18.00,18.18,2,18.18,45000000,208421971,goldman sachs,NYSE,,
20180802,TOTAU,10.00,10.12,10.15,3,10.15,4000000,5200000,chardan,NASDAQ,,
20180727,ADIL,5.00,4.00,4.40,2,4.40,1464000,6538224,maxim,NASDAQ,,
20180727,DAVA,20.00,25.00,26.00,7,26.00,6340000,11043980,credit suisse,NYSE,,
20180727,OPRA,12.00,14.34,15.62,10,15.62,9600000,9600000,citigroup,NASDAQ,,
20180727,WISA,5.00,5.00,5.00,0,5.00,2400000,14764450,wallachbeth,NASDAQ,,
20180726,TENB,23.00,33.00,33.89,0,33.89,10900000,91079454,morgan stanley,NASDAQ,,
20180726,PDD,19.00,26.50,27.45,4,27.45,85600000,85600000,credit suisse,NASDAQ,,
20180726,FOCS,33.00,35.90,35.90,0,35.90,16216217,40337676,goldman sachs,NASDAQ,,
20180726,JG,8.50,9.00,9.39,2,9.55,9060000,9060000,credit suisse,NASDAQ,,
20180726,LQDA,11.00,12.45,13.45,4,13.45,4545455,15114802,jefferies,NASDAQ,,
20180726,BRY,14.00,13.25,13.49,4,13.70,13043479,81336762,goldman sachs,NASDAQ,,
20180726,CANG,11.00,12.50,13.89,1,13.89,4000000,4000000,morgan stanley,NYSE,,
20180725,AQST,15.00,15.05,15.88,0,16.50,4500000,24500000,rbc,NASDAQ,,
20180725,BE,15.00,18.70,19.40,6,19.44,18000000,18000000,morgan stanley,NYSE,,
20180725,GLACU,10.00,10.11,10.17,0,10.17,4000000,5270000,chardan,NASDAQ,,
20180724,PRVB,4.00,8.00,8.00,0,8.00,16375000,37756999,mdb,NASDAQ,,
20180720,REPL,15.00,16.00,16.23,0,16.23,6700000,30838587,jp morgan,NASDAQ,,
20180719,TLRY,17.00,23.05,23.94,0,23.94,9000000,75127375,cowen,NASDAQ,,
20180719,MYFW,19.00,20.75,20.95,0,20.95,1975000,7543194,keefe bruyette and woods,NASDAQ,,
20180719,ESTA,18.00,26.00,27.00,2,27.00,3715277,18486660,jefferies,NASDAQ,,
20180719,CNST,15.00,11.48,12.21,4,12.21,4000000,25699421,jefferies,NASDAQ,,
20180719,ALLK,18.00,27.20,28.07,4,29.25,7133333,40469192,goldman sachs,NASDAQ,,
20180718,CCB,14.50,16.25,17.00,1,17.00,2850000,11403303,keefe bruyette and woods,NASDAQ,,
20180718,CRNX,17.00,19.25,21.39,9,23.22,6000000,23007961,piper jaffray,NASDAQ,,
20180718,RUBY,23.00,30.51,33.01,3,33.01,10483000,77334817,jefferies,NASDAQ,,
20180703,ALGRU,10.00,10.06,10.07,0,10.07,13000000,16622500,cantor fitzgerald,NASDAQ,,
20180628,BJ,17.00,21.25,23.01,0,23.01,37500000,126307859,goldman sachs,NYSE,,
20180628,ENTX,8.00,7.30,7.50,1,7.50,1400000,11428320,oppenheimer,NASDAQ,,
20180628,HCCHU,10.00,10.05,10.09,0,10.09,5000000,6338235,earlybird,NASDAQ,,
20180628,FTSV,16.00,15.01,15.44,0,15.44,7035000,29960103,credit suisse,NASDAQ,,
20180628,STIM,17.00,25.00,25.97,3,25.97,5500000,16745558,piper jaffray,NASDAQ,,
20180628,TBIO,13.00,11.50,12.35,5,12.35,9350000,44777667,citigroup,NASDAQ,,
20180628,TCDA,19.00,25.00,26.79,8,26.79,11700000,40189449,goldman sachs,NASDAQ,,
20180627,UXIN,9.00,10.40,10.49,1,10.49,25000000,25000000,morgan stanley,NASDAQ,,
20180627,NTGN,16.00,16.00,16.23,1,16.23,6250000,28199264,morgan stanley,NASDAQ,,
20180627,LOVE,16.00,25.00,26.25,0,26.25,3500000,12926921,roth,NASDAQ,,
20180627,HYRE,5.00,5.55,6.50,3,6.50,2520000,10466876,network 1,NASDAQ,,
20180622,ECOR,15.00,18.00,19.80,0,19.80,5200000,28428095,piper jaffray,NASDAQ,,
20180622,AUTL,17.00,28.00,30.00,0,30.00,8823530,38786214,goldman sachs,NASDAQ,,
20180621,APTX,16.00,17.40,19.43,7,20.20,6399999,32536225,jp morgan,NASDAQ,,
20180621,IIIV,13.00,18.00,18.95,10,19.50,6650000,8094403,keybanc,NASDAQ,,
20180621,KZR,15.00,20.00,20.48,0,20.48,5000000,18321522,jefferies,NASDAQ,,
20180621,EPRT,14.00,13.49,13.57,1,13.57,32500000,40976901,goldman sachs,NYSE,,
20180621,MGTA,15.00,15.50,16.33,2,16.33,6666667,34370267,goldman sachs,NASDAQ,,
20180621,AVRO,19.00,29.25,31.60,9,33.08,5247958,23149645,morgan stanley,NASDAQ,,
20180621,XERS,15.00,15.75,17.38,4,17.38,5700000,19735651,jefferies,NASDAQ,,
20180620,TWLVU,10.00,10.02,10.05,6,10.08,18000000,23350000,earlybird,NASDAQ,,
20180620,LFACU,10.00,10.02,10.02,0,10.02,13500000,16875000,raymond james,NASDAQ,,
20180620,EIDX,17.00,20.00,20.65,4,20.65,6250000,35814527,bofa merrill lynch,NASDAQ,,
20180619,TBRGU,10.00,10.05,10.05,0,10.05,22500000,28125000,cantor fitzgerald,NASDAQ,,
20180615,VRCA,15.00,20.00,22.41,1,22.41,5000000,24946371,jefferies,NASDAQ,,
20180615,NEW,17.00,17.00,18.37,5,18.89,7200000,7200000,barclays,NYSE,,
20180615,AVLR,24.00,35.00,37.95,2,37.95,7500000,64981383,goldman sachs,NYSE,,
20180614,CHRA,12.00,11.75,11.80,0,11.80,7352941,29946471,morgan stanley,NYSE,,
20180614,USX,16.00,16.30,16.54,3,16.54,18056000,32191905,morgan stanley,NYSE,,
20180608,MGTX,15.00,15.10,15.49,2,15.49,5000000,27184132,bofa merrill lynch,NASDAQ,,
20180531,HJLI,5.00,5.00,5.64,7,5.64,1500000,10150564,network 1,NASDAQ,,
20180530,TDACU,10.00,10.01,10.04,5,10.04,17500000,23025000,chardan,NASDAQ,,
20180525,ITRM,13.00,12.70,12.72,0,12.72,6150000,13959423,rbc,NASDAQ,,
20180524,KNSA,18.00,24.45,24.64,1,24.64,8477777,14748346,goldman sachs,NASDAQ,,
20180524,SRRK,14.00,14.25,14.50,0,14.79,5360000,24440536,jefferies,NASDAQ,,
20180524,GSKY,23.00,22.15,23.00,9,23.35,38000000,51836157,goldman sachs,NASDAQ,,
20180524,CLPS,5.25,5.76,6.34,0,6.34,2000000,13290000,cuttone,NASDAQ,,
20180523,EVOP,16.00,20.05,20.18,0,20.18,14000000,15141970,suntrust robinson humphrey,NASDAQ,,
20180517,PS,15.00,20.00,20.26,1,20.50,20700000,59815846,morgan stanley,NASDAQ,,
20180516,VTIQU,10.00,10.00,10.01,0,10.01,20000000,25800000,cowen,NASDAQ,,
20180515,TMCXU,10.00,10.00,10.01,0,10.02,30000000,37500000,b riley fbr,NASDAQ,,
20180511,HUYA,12.00,15.50,17.07,9,17.07,15000000,15000000,credit suisse,NYSE,,
20180510,EQH,20.00,19.75,19.88,2,19.88,137250000,561000000,morgan stanley,NYSE,,
20180509,EVLO,16.00,16.00,16.40,5,16.40,5312500,31870854,morgan stanley,NASDAQ,,
20180509,OBNK,34.00,36.25,36.95,7,37.05,3636176,22025489,raymond james,NASDAQ,,
20180504,ROAD,12.00,13.00,13.24,0,13.24,11250000,11250000,raymond james,NASDAQ,,
20180504,STXB,21.00,22.00,22.40,1,22.55,2000000,9486611,keefe bruyette and woods,NASDAQ,,
20180504,ASLN,7.03,6.15,6.45,0,6.45,6000000,32025788,piper jaffray,NASDAQ,,
20180504,BCML,22.00,22.80,23.00,0,23.00,2851218,10363445,da davidson,NASDAQ,,
20180504,CBLK,19.00,24.70,25.84,9,25.84,8000000,65825141,morgan stanley,NASDAQ,,
20180503,INSP,16.00,24.49,24.50,0,24.50,6750000,20240719,goldman sachs,NYSE,,
20180503,UBX,17.00,19.00,20.48,3,20.48,5000000,41903538,goldman sachs,NASDAQ,,
20180503,XSPL,5.00,5.51,5.82,1,6.35,1307120,5000000,alexander,NASDAQ,,
20180502,PRT,17.00,16.00,16.69,2,16.69,6250000,12165732,goldman sachs,NYSE,,
20180427,DOCU,29.00,38.00,38.44,1,38.68,21700000,152109033,morgan stanley,NASDAQ,,
20180427,GSHD,10.00,12.00,12.02,1,13.00,8530000,12253767,bofa merrill lynch,NASDAQ,,
20180427,SMAR,15.00,18.40,18.50,0,18.50,11633920,11633920,jefferies,NYSE,,
20180426,LASR,16.00,23.00,23.75,0,23.75,6000000,33621147,stifel nicolaus,NASDAQ,,
20180426,CDAY,22.00,28.90,29.97,3,30.50,21000000,133166413,goldman sachs,NYSE,,
20180420,LEVL,28.00,29.00,30.79,4,30.79,1200000,7554441,keefe bruyette and woods,NASDAQ,,
20180420,PVTL,15.00,16.75,16.80,0,16.80,37000000,74822120,goldman sachs,NYSE,,
20180419,SURF,15.00,14.75,14.75,0,14.75,7200000,27597315,goldman sachs,NASDAQ,,
20180419,MOR,25.04,26.16,26.47,0,26.47,8300000,N/A,goldman sachs,NASDAQ,,
20180419,EAF,15.00,14.75,15.20,5,15.20,35000000,302225923,credit suisse,NYSE,,
20180418,AGMH,5.00,5.50,5.95,2,5.95,1306055,21410000,network 1,NASDAQ,,
20180316,TIBRU,10.00,10.01,10.01,0,10.01,15000000,18750000,cantor fitzgerald,NASDAQ,,
20180314,OPESU,10.00,10.03,10.05,0,10.05,10000000,12900000,earlybird,NASDAQ,,
20180216,DFBHU,10.00,10.00,10.04,6,10.04,25000000,31250000,goldman sachs,NASDAQ,,
20180208,MUDSU,10.00,10.00,10.00,0,10.00,20000000,25000000,cantor fitzgerald,NASDAQ,,
20180130,MTECU,10.00,10.01,10.05,5,10.06,5000000,6475000,earlybird,NASDAQ,,
20180125,GPAQU,10.00,10.00,10.02,1,10.02,12500000,15625000,b riley fbr,NASDAQ,,
20180110,NEBUU,10.00,10.03,10.04,0,10.05,25000000,31250000,goldman sachs,NASDAQ,,
20171201,LACQU,10.00,10.00,10.01,0,10.01,20000000,25000000,morgan stanley,NASDAQ,,
